"pred"		"min"		"max"
97.1502		96.5936		97.7068
86.3677		85.8111		86.9242
80.4064		79.8498		80.9629
85.3853		84.8287		85.9419
91.2521		90.6956		91.8087
86.4325		85.8759		86.9891
92.1235		91.567		92.6801
91.7889		91.2323		92.3454
75.6363		75.0797		76.1928
70.2614		69.7049		70.818
95.4935		94.9369		96.0501
78.6363		78.0797		79.1929
96.7114		96.1548		97.2679
90.9348		90.3782		91.4914
90.1402		89.5837		90.6968
74.6496		74.0931		75.2062
90.5383		89.9818		91.0949
87.4008		86.8442		87.9573
91.1539		90.5973		91.7104
89.8698		89.3132		90.4263
64.8887		64.3321		65.4453
74.7774		74.2208		75.334
95.5619		95.0053		96.1184
91.3013		90.7448		91.8579
86.8884		86.3318		87.445
77.7191		77.1626		78.2757
87.6198		87.0632		88.1764
89.2666		88.7101		89.8232
91.288		90.7314		91.8445
73.5045		72.9479		74.0611
88.2895		87.7329		88.846
86.3225		85.7659		86.879
91.4892		90.9326		92.0457
27.3634		26.8068		27.92
96.9162		96.3596		97.4727
83.1815		82.6249		83.738
81.6296		81.073		82.1862
22.7982		22.2416		23.3548
28.4815		27.925		29.0381
92.2836		91.727		92.8402
83.3424		82.7859		83.899
90.5009		89.9444		91.0575
88.8285		88.2719		89.3851
89.0065		88.4499		89.5631
86.7663		86.2098		87.3229
89.748		89.1914		90.3046
91.2499		90.6933		91.8065
96.4696		95.913		97.0262
93.4459		92.8893		94.0024
90.6597		90.1031		91.2163
88.0835		87.5269		88.64
57.3993		56.8427		57.9558
84.6791		84.1225		85.2357
91.1835		90.6269		91.74
91.3482		90.7917		91.9048
73.9823		73.4257		74.5389
84.931		84.3745		85.4876
69.007		68.4504		69.5636
97.1841		96.6276		97.7407
95.0747		94.5182		95.6313
87.7525		87.1959		88.3091
94.374		93.8174		94.9306
77.2172		76.6606		77.7737
96.7023		96.1457		97.2588
90.0052		89.4487		90.5618
89.7874		89.2308		90.344
87.0465		86.4899		87.603
81.2276		80.671		81.7842
89.9985		89.4419		90.555
49.4475		48.8909		50.0041
86.9613		86.4047		87.5178
89.4914		88.9348		90.0479
93.2295		92.6729		93.786
91.1387		90.5821		91.6952
91.2236		90.6671		91.7802
90.7819		90.2253		91.3384
85.6859		85.1293		86.2425
92.1763		91.6197		92.7328
83.3147		82.7581		83.8712
88.8376		88.2811		89.3942
80.8467		80.2901		81.4033
89.2946		88.7381		89.8512
89.1902		88.6336		89.7468
59.7023		59.1457		60.2589
38.9942		38.4377		39.5508
87.7869		87.2303		88.3435
59.3759		58.8193		59.9325
21.3877		20.8311		21.9443
81.4629		80.9064		82.0195
94.1382		93.5817		94.6948
37.6435		37.0869		38.2001
92.8044		92.2478		93.361
85.9458		85.3893		86.5024
84.9752		84.4187		85.5318
90.2033		89.6467		90.7598
84.4443		83.8877		85.0009
76.6786		76.122		77.2352
85.6361		85.0795		86.1927
88.8899		88.3333		89.4465
90.8659		90.3093		91.4225
77.8141		77.2576		78.3707
89.0352		88.4786		89.5918
85.6496		85.0931		86.2062
89.7182		89.1617		90.2748
95.6672		95.1107		96.2238
82.1724		81.6158		82.729
93.9702		93.4137		94.5268
89.899		89.3424		90.4556
96.9294		96.3728		97.486
96.5532		95.9967		97.1098
91.8406		91.284		92.3972
90.8567		90.3001		91.4132
95.5361		94.9796		96.0927
91.9218		91.3652		92.4784
80.1944		79.6378		80.751
91.1625		90.6059		91.7191
94.8427		94.2862		95.3993
89.2592		88.7026		89.8157
94.335		93.7784		94.8916
50.2641		49.7075		50.8207
98.2827		97.7261		98.8393
92.5449		91.9884		93.1015
90.7599		90.2034		91.3165
78.9713		78.4148		79.5279
83.31		82.7534		83.8666
48.4505		47.8939		49.0071
90.2833		89.7267		90.8399
91.1311		90.5746		91.6877
90.8763		90.3197		91.4328
67.0379		66.4813		67.5945
85.7224		85.1658		86.279
73.3782		72.8217		73.9348
32.5811		32.0245		33.1377
92.8681		92.3115		93.4246
89.9852		89.4287		90.5418
68.0559		67.4994		68.6125
92.8186		92.2621		93.3752
94.2753		93.7188		94.8319
69.6538		69.0972		70.2103
88.9886		88.432		89.5451
96.6249		96.0683		97.1815
63.8692		63.3126		64.4258
86.5453		85.9887		87.1019
74.8007		74.2441		75.3572
94.0609		93.5043		94.6175
86.8732		86.3167		87.4298
83.135		82.5785		83.6916
78.6814		78.1248		79.2379
93.6554		93.0988		94.2119
90.1926		89.6361		90.7492
92.8241		92.2675		93.3807
84.3586		83.802		84.9151
90.0161		89.4596		90.5727
93.8559		93.2993		94.4125
83.1209		82.5643		83.6774
64.7572		64.2006		65.3138
93.0683		92.5117		93.6249
84.1315		83.575		84.6881
92.5357		91.9791		93.0923
94.0148		93.4582		94.5714
93.5113		92.9547		94.0678
94.8541		94.2975		95.4106
93.6952		93.1386		94.2517
96.1095		95.5529		96.666
94.9257		94.3691		95.4823
90.9186		90.3621		91.4752
93.0516		92.495		93.6082
87.7184		87.1618		88.275
20.6285		20.0719		21.1851
91.6243		91.0677		92.1808
94.8019		94.2453		95.3584
93.1184		92.5619		93.675
93.9537		93.3972		94.5103
86.1651		85.6086		86.7217
86.2815		85.7249		86.838
7.7162		7.1596		8.2727
94.6762		94.1196		95.2328
93.6996		93.1431		94.2562
83.8498		83.2932		84.4064
92.8355		92.2789		93.392
79.3947		78.8381		79.9513
96.1124		95.5559		96.669
89.2701		88.7135		89.8266
83.0315		82.4749		83.5881
81.722		81.1654		82.2785
82.4333		81.8767		82.9899
89.8909		89.3343		90.4475
91.233		90.6764		91.7896
93.1413		92.5847		93.6978
93.5618		93.0052		94.1183
76.8207		76.2641		77.3772
91.7095		91.1529		92.2661
96.5239		95.9673		97.0805
71.4693		70.9127		72.0258
88.0323		87.4757		88.5889
95.8309		95.2743		96.3875
93.2235		92.667		93.7801
37.1132		36.5566		37.6697
95.8509		95.2943		96.4075
71.6988		71.1422		72.2553
91.2852		90.7286		91.8417
91.6348		91.0782		92.1914
82.9773		82.4207		83.5338
92.9253		92.3687		93.4819
78.5355		77.9789		79.0921
91.7004		91.1438		92.257
75.8946		75.338		76.4511
92.9705		92.4139		93.5271
94.2469		93.6903		94.8035
93.7193		93.1627		94.2759
92.2166		91.6601		92.7732
65.9847		65.4282		66.5413
77.7951		77.2385		78.3517
93.1236		92.567		93.6802
86.2174		85.6608		86.774
85.2552		84.6986		85.8117
96.4109		95.8543		96.9674
92.5487		91.9922		93.1053
72.9474		72.3909		73.504
91.7107		91.1541		92.2672
75.3833		74.8267		75.9398
93.5276		92.971		94.0841
98.045		97.4885		98.6016
82.7547		82.1981		83.3112
72.5196		71.9631		73.0762
78.3789		77.8223		78.9355
85.3636		84.807		85.9201
93.3839		92.8273		93.9405
90.9126		90.356		91.4691
69.5306		68.9741		70.0872
91.6327		91.0761		92.1892
90.1774		89.6208		90.7339
98.2315		97.6749		98.788
90.6528		90.0962		91.2094
73.2092		72.6526		73.7658
80.6425		80.0859		81.1991
90.6242		90.0677		91.1808
83.7777		83.2212		84.3343
82.0021		81.4455		82.5586
91.805		91.2484		92.3616
95.0211		94.4645		95.5776
87.3345		86.778		87.8911
82.5011		81.9446		83.0577
90.4664		89.9098		91.0229
35.6685		35.1119		36.2251
82.9389		82.3824		83.4955
97.6086		97.052		98.1652
94.8908		94.3342		95.4474
95.9852		95.4287		96.5418
96.2808		95.7242		96.8373
91.0547		90.4981		91.6112
90.4625		89.906		91.0191
86.5075		85.9509		87.064
92.7577		92.2011		93.3143
76.9786		76.4221		77.5352
91.5689		91.0124		92.1255
97.9807		97.4241		98.5373
93.5399		92.9833		94.0965
90.2307		89.6741		90.7872
56.2274		55.6709		56.784
91.4999		90.9433		92.0564
77.623		77.0664		78.1796
94.2125		93.6559		94.769
86.1311		85.5745		86.6876
66.8813		66.3247		67.4379
93.3905		92.8339		93.947
89.9763		89.4198		90.5329
78.3133		77.7568		78.8699
84.0406		83.484		84.5972
91.7006		91.144		92.2572
93.1794		92.6228		93.736
84.9044		84.3479		85.461
92.5757		92.0191		93.1322
90.9234		90.3668		91.4799
97.0647		96.5081		97.6213
90.6433		90.0867		91.1999
89.1233		88.5667		89.6798
95.7387		95.1821		96.2952
83.9734		83.4168		84.53
90.3574		89.8008		90.9139
43.1328		42.5762		43.6894
94.3489		93.7923		94.9054
83.3067		82.7501		83.8633
95.6001		95.0435		96.1567
95.9686		95.412		96.5252
92.9874		92.4308		93.5439
90.9931		90.4365		91.5497
88.037		87.4804		88.5935
91.3129		90.7564		91.8695
78.9173		78.3607		79.4739
82.5589		82.0023		83.1154
81.492		80.9354		82.0485
75.1303		74.5737		75.6869
70.927		70.3704		71.4835
95.438		94.8815		95.9946
85.8029		85.2463		86.3594
99.1028		98.5462		99.6594
81.4153		80.8587		81.9719
92.343		91.7865		92.8996
71.8369		71.2803		72.3934
90.644		90.0874		91.2005
64.6116		64.055		65.1682
96.1927		95.6362		96.7493
90.2336		89.677		90.7902
89.7472		89.1906		90.3037
96.5502		95.9936		97.1068
95.2445		94.6879		95.8011
75.3572		74.8007		75.9138
95.3596		94.803		95.9162
89.8023		89.2458		90.3589
83.2902		82.7336		83.8467
91.614		91.0574		92.1706
95.7131		95.1565		96.2697
84.4652		83.9086		85.0217
86.9359		86.3793		87.4924
88.0328		87.4762		88.5893
76.142		75.5854		76.6986
92.7263		92.1697		93.2829
87.6283		87.0718		88.1849
93.4879		92.9313		94.0445
94.0179		93.4613		94.5744
86.6413		86.0847		87.1978
87.7049		87.1483		88.2615
95.2922		94.7356		95.8487
90.9567		90.4002		91.5133
86.1336		85.5771		86.6902
86.7563		86.1997		87.3129
93.5075		92.9509		94.064
86.1743		85.6177		86.7309
97.1787		96.6222		97.7353
90.2284		89.6718		90.785
81.642		81.0855		82.1986
70.407		69.8504		70.9636
94.3125		93.7559		94.869
9.2718		8.7152		9.8283
35.5854		35.0288		36.142
87.75		87.1935		88.3066
92.0684		91.5119		92.625
84.0563		83.4998		84.6129
86.7991		86.2425		87.3556
90.6391		90.0826		91.1957
89.8434		89.2868		90.4
95.005		94.4484		95.5615
95.4895		94.9329		96.0461
95.6268		95.0702		96.1834
93.886		93.3295		94.4426
91.545		90.9884		92.1015
96.2766		95.7201		96.8332
93.8591		93.3025		94.4157
92.62		92.0634		93.1765
77.8078		77.2512		78.3644
84.4413		83.8847		84.9979
93.7943		93.2377		94.3509
85.1199		84.5633		85.6764
83.1399		82.5833		83.6965
94.721		94.1644		95.2775
88.2668		87.7102		88.8233
71.8245		71.268		72.3811
72.3243		71.7677		72.8808
96.6816		96.125		97.2382
95.4432		94.8867		95.9998
97.1462		96.5897		97.7028
90.2035		89.647		90.7601
79.2507		78.6942		79.8073
87.6406		87.084		88.1972
93.4957		92.9391		94.0522
83.7385		83.1819		84.295
92.1119		91.5553		92.6685
92.3978		91.8412		92.9544
90.9565		90.4		91.5131
86.688		86.1314		87.2445
92.351		91.7944		92.9075
86.1116		85.555		86.6682
89.788		89.2314		90.3446
79.7097		79.1531		80.2663
35.5557		34.9991		36.1122
94.5143		93.9578		95.0709
89.947		89.3904		90.5035
58.5053		57.9488		59.0619
95.4615		94.9049		96.0181
92.7467		92.1901		93.3032
92.8316		92.2751		93.3882
81.7689		81.2123		82.3255
92.7823		92.2257		93.3389
91.5627		91.0061		92.1192
86.2593		85.7027		86.8158
96.942		96.3854		97.4986
82.3522		81.7956		82.9088
84.934		84.3774		85.4905
80.5985		80.0419		81.1551
76.466		75.9094		77.0226
84.4259		83.8694		84.9825
81.6912		81.1346		82.2477
97.3385		96.7819		97.8951
16.7117		16.1551		17.2683
81.2831		80.7265		81.8397
89.452		88.8954		90.0086
79.1045		78.5479		79.661
66.2589		65.7023		66.8155
84.1938		83.6372		84.7503
95.5484		94.9918		96.105
88.2221		87.6655		88.7787
95.3915		94.8349		95.9481
74.0964		73.5398		74.6529
72.9821		72.4256		73.5387
109.1934		108.6368		109.7499
85.7916		85.235		86.3481
90.2274		89.6709		90.784
94.8176		94.261		95.3741
77.8614		77.3048		78.418
86.916		86.3595		87.4726
86.5468		85.9902		87.1033
96.3655		95.8089		96.9221
94.1541		93.5976		94.7107
50.6027		50.0461		51.1593
75.258		74.7014		75.8146
93.7457		93.1892		94.3023
92.8521		92.2955		93.4087
74.1433		73.5867		74.6998
94.8357		94.2791		95.3923
79.5454		78.9888		80.1019
86.9858		86.4292		87.5423
87.9697		87.4132		88.5263
86.8822		86.3256		87.4388
92.9179		92.3613		93.4744
92.7966		92.24		93.3532
67.7341		67.1775		68.2907
90.464		89.9074		91.0206
87.3277		86.7712		87.8843
85.1757		84.6191		85.7322
91.4569		90.9003		92.0134
95.9365		95.38		96.4931
88.8287		88.2721		89.3853
92.7253		92.1688		93.2819
92.946		92.3894		93.5026
83.8127		83.2561		84.3692
85.2643		84.7077		85.8208
87.3462		86.7897		87.9028
81.6032		81.0466		82.1598
93.036		92.4794		93.5925
93.3786		92.8221		93.9352
93.8435		93.2869		94.4
93.2151		92.6585		93.7716
93.7591		93.2025		94.3157
84.2714		83.7148		84.828
90.3143		89.7577		90.8708
95.3665		94.81		95.9231
84.1942		83.6377		84.7508
75.5707		75.0141		76.1273
84.0093		83.4527		84.5659
95.0769		94.5203		95.6335
88.7737		88.2171		89.3303
90.0654		89.5088		90.6219
32.1372		31.5806		32.6938
88.5266		87.9701		89.0832
92.8763		92.3198		93.4329
78.8985		78.3419		79.4551
88.7408		88.1842		89.2973
73.0044		72.4478		73.5609
93.5652		93.0087		94.1218
90.5208		89.9643		91.0774
71.9956		71.439		72.5521
89.9886		89.4321		90.5452
93.429		92.8724		93.9855
80.9361		80.3795		81.4927
34.7371		34.1805		35.2937
85.033		84.4764		85.5895
92.9426		92.386		93.4992
86.3887		85.8321		86.9453
87.435		86.8784		87.9915
83.5407		82.9841		84.0972
95.7417		95.1852		96.2983
79.9426		79.3861		80.4992
-43.3244		-43.8809		-42.7678
90.8807		90.3241		91.4373
93.781		93.2245		94.3376
87.7105		87.1539		88.2671
89.3728		88.8163		89.9294
93.2289		92.6724		93.7855
82.0686		81.5121		82.6252
94.3212		93.7647		94.8778
81.0366		80.48		81.5932
34.9727		34.4161		35.5293
30.9242		30.3676		31.4808
84.2629		83.7063		84.8195
88.3182		87.7616		88.8748
88.4499		87.8934		89.0065
73.8164		73.2599		74.373
68.6937		68.1372		69.2503
83.9445		83.388		84.5011
94.7634		94.2068		95.32
75.2905		74.7339		75.8471
92.8905		92.3339		93.4471
89.6068		89.0502		90.1634
83.1993		82.6428		83.7559
85.2313		84.6747		85.7878
58.5435		57.9869		59.1
62.0485		61.4919		62.605
67.0321		66.4756		67.5887
93.6977		93.1412		94.2543
86.4514		85.8948		87.008
92.6032		92.0466		93.1597
94.9153		94.3587		95.4719
84.7845		84.2279		85.341
88.3206		87.764		88.8771
94.2765		93.7199		94.8331
44.9982		44.4416		45.5547
82.1339		81.5773		82.6905
92.4124		91.8559		92.969
94.1529		93.5963		94.7095
93.4319		92.8754		93.9885
84.0228		83.4662		84.5794
86.6703		86.1138		87.2269
41.1293		40.5727		41.6859
87.2839		86.7273		87.8405
93.4594		92.9028		94.0159
90.3943		89.8377		90.9508
87.4282		86.8716		87.9847
84.1601		83.6035		84.7166
81.848		81.2914		82.4045
92.4343		91.8777		92.9909
93.1133		92.5567		93.6699
84.4876		83.9311		85.0442
94.6789		94.1223		95.2355
92.8655		92.309		93.4221
92.9727		92.4161		93.5292
94.6321		94.0755		95.1886
62.8949		62.3384		63.4515
94.0023		93.4458		94.5589
86.4681		85.9115		87.0247
80.7227		80.1661		81.2793
86.9931		86.4366		87.5497
80.0331		79.4765		80.5897
91.5309		90.9743		92.0875
87.151		86.5944		87.7075
91.3924		90.8359		91.949
93.063		92.5064		93.6196
72.9663		72.4097		73.5229
77.4792		76.9227		78.0358
94.9905		94.4339		95.547
55.8755		55.3189		56.4321
92.9035		92.3469		93.46
94.0479		93.4913		94.6044
86.3581		85.8015		86.9147
63.2089		62.6524		63.7655
83.7518		83.1952		84.3084
77.5783		77.0217		78.1349
90.2707		89.7141		90.8272
77.6701		77.1135		78.2267
79.3524		78.7959		79.909
85.0942		84.5376		85.6507
75.2776		74.721		75.8342
86.0073		85.4508		86.5639
74.9272		74.3707		75.4838
93.0684		92.5118		93.625
73.4534		72.8968		74.01
94.4303		93.8738		94.9869
85.2176		84.6611		85.7742
94.6384		94.0818		95.1949
90.9566		90.4		91.5131
89.6892		89.1326		90.2457
85.1317		84.5751		85.6883
91.0239		90.4673		91.5805
84.6601		84.1036		85.2167
83.6453		83.0887		84.2018
88.6792		88.1226		89.2358
93.4676		92.911		94.0242
84.1072		83.5506		84.6638
21.38		20.8234		21.9365
91.1507		90.5942		91.7073
94.0437		93.4872		94.6003
90.5501		89.9935		91.1066
42.2153		41.6588		42.7719
93.5016		92.945		94.0581
65.3893		64.8327		65.9459
86.2814		85.7248		86.838
92.6845		92.1279		93.2411
95.4261		94.8696		95.9827
73.6531		73.0965		74.2097
92.6792		92.1226		93.2357
91.3302		90.7736		91.8867
93.2035		92.6469		93.76
92.3918		91.8352		92.9484
83.6744		83.1178		84.2309
93.8814		93.3249		94.438
84.671		84.1144		85.2276
91.9832		91.4266		92.5398
86.7756		86.219		87.3322
87.0739		86.5174		87.6305
88.261		87.7044		88.8176
88.7586		88.202		89.3152
83.9606		83.404		84.5171
86.9114		86.3548		87.4679
88.8667		88.3102		89.4233
78.0375		77.481		78.5941
77.2024		76.6458		77.7589
72.4306		71.874		72.9871
45.8335		45.2769		46.3901
17.53		16.9734		18.0866
7.9754		7.4188		8.532
82.454		81.8975		83.0106
92.9364		92.3799		93.493
56.115		55.5584		56.6716
89.7283		89.1717		90.2849
70.7884		70.2318		71.345
86.3916		85.8351		86.9482
93.8669		93.3103		94.4235
92.2372		91.6807		92.7938
68.8911		68.3345		69.4477
90.623		90.0664		91.1795
78.9855		78.4289		79.5421
83.4213		82.8648		83.9779
92.8252		92.2686		93.3817
95.1218		94.5652		95.6784
93.1299		92.5733		93.6864
94.6135		94.0569		95.17
91.735		91.1784		92.2916
69.7884		69.2319		70.345
90.4866		89.93		91.0431
84.6151		84.0586		85.1717
47.5987		47.0421		48.1553
89.7594		89.2028		90.3159
82.7985		82.2419		83.355
95.2027		94.6461		95.7592
69.277		68.7204		69.8335
93.0235		92.4669		93.58
64.6453		64.0888		65.2019
78.184		77.6274		78.7406
95.2311		94.6746		95.7877
88.7114		88.1549		89.268
84.6907		84.1342		85.2473
89.268		88.7115		89.8246
94.123		93.5665		94.6796
91.5851		91.0286		92.1417
94.1583		93.6018		94.7149
93.5882		93.0317		94.1448
94.9037		94.3471		95.4603
91.1316		90.5751		91.6882
90.994		90.4375		91.5506
83.4536		82.897		84.0102
82.8525		82.2959		83.4091
73.1683		72.6117		73.7249
16.2352		15.6786		16.7918
95.2546		94.698		95.8111
71.7811		71.2245		72.3376
84.6444		84.0879		85.201
80.4574		79.9008		81.0139
93.6154		93.0588		94.1719
61.8202		61.2636		62.3767
92.9825		92.4259		93.539
94.1353		93.5788		94.6919
90.3205		89.764		90.8771
87.1478		86.5912		87.7044
90.305		89.7484		90.8616
93.7142		93.1577		94.2708
92.9018		92.3453		93.4584
88.6383		88.0817		89.1949
92.8046		92.248		93.3611
25.6564		25.0998		26.213
73.1255		72.569		73.6821
91.2699		90.7133		91.8265
88.1305		87.5739		88.687
86.6634		86.1068		87.2199
84.6702		84.1136		85.2267
64.9178		64.3612		65.4743
92.1285		91.5719		92.6851
90.2873		89.7307		90.8438
88.9664		88.4098		89.5229
90.9978		90.4412		91.5543
94.1909		93.6343		94.7474
92.1074		91.5509		92.664
87.037		86.4804		87.5935
92.2377		91.6811		92.7943
94.4407		93.8842		94.9973
86.8419		86.2853		87.3984
82.8939		82.3373		83.4505
96.4564		95.8999		97.013
94.2898		93.7333		94.8464
95.2066		94.6501		95.7632
91.1545		90.5979		91.711
93.2207		92.6642		93.7773
87.5839		87.0274		88.1405
69.4684		68.9118		70.0249
92.249		91.6924		92.8056
91.32		90.7634		91.8765
94.3023		93.7457		94.8589
85.7059		85.1493		86.2624
80.1226		79.566		80.6791
87.1921		86.6355		87.7486
64.2425		63.6859		64.7991
88.3069		87.7503		88.8635
79.4113		78.8548		79.9679
90.741		90.1844		91.2975
93.3097		92.7531		93.8662
81.2069		80.6503		81.7635
68.6565		68.0999		69.2131
90.0376		89.4811		90.5942
91.0409		90.4844		91.5975
80.8338		80.2773		81.3904
95.2799		94.7233		95.8365
94.6561		94.0995		95.2126
89.787		89.2304		90.3435
78.4962		77.9397		79.0528
92.7071		92.1505		93.2637
74.8566		74.3		75.4132
89.1756		88.619		89.7322
74.1927		73.6362		74.7493
82.6293		82.0727		83.1858
75.4582		74.9016		76.0148
92.5398		91.9832		93.0963
88.8584		88.3018		89.415
94.024		93.4675		94.5806
83.0464		82.4899		83.603
74.3712		73.8146		74.9277
71.5634		71.0069		72.12
77.831		77.2744		78.3876
70.3415		69.785		70.8981
79.8138		79.2573		80.3704
87.1197		86.5631		87.6762
92.6398		92.0832		93.1964
93.874		93.3175		94.4306
34.8615		34.3049		35.418
89.7267		89.1701		90.2833
20.0653		19.5087		20.6219
90.3696		89.8131		90.9262
93.0694		92.5128		93.626
83.1166		82.56		83.6731
94.308		93.7514		94.8645
93.081		92.5245		93.6376
89.8589		89.3024		90.4155
91.21		90.6534		91.7665
46.7191		46.1625		47.2756
82.7214		82.1649		83.278
90.4072		89.8506		90.9638
84.1757		83.6192		84.7323
80.5383		79.9817		81.0949
68.2968		67.7402		68.8534
87.4563		86.8997		88.0129
94.8476		94.291		95.4042
86.5903		86.0338		87.1469
94.6519		94.0954		95.2085
92.6776		92.121		93.2341
79.2444		78.6878		79.8009
84.4689		83.9123		85.0254
94.5713		94.0148		95.1279
86.545		85.9885		87.1016
94.2379		93.6813		94.7944
88.6582		88.1016		89.2147
94.4916		93.935		95.0482
92.939		92.3824		93.4955
85.8271		85.2705		86.3836
91.2228		90.6662		91.7794
93.9912		93.4346		94.5478
7.6929		7.1364		8.2495
89.9518		89.3953		90.5084
89.4547		88.8982		90.0113
93.676		93.1195		94.2326
90.6355		90.0789		91.192
94.6193		94.0627		95.1759
78.853		78.2964		79.4095
35.3503		34.7938		35.9069
91.1601		90.6036		91.7167
93.1476		92.591		93.7042
89.4947		88.9381		90.0512
93.4237		92.8671		93.9802
71.6307		71.0742		72.1873
73.9697		73.4131		74.5263
94.1997		93.6431		94.7563
82.1943		81.6377		82.7509
74.6065		74.0499		75.1631
88.8559		88.2993		89.4125
94.1626		93.6061		94.7192
91.56		91.0034		92.1165
90.2774		89.7209		90.834
93.8456		93.289		94.4022
78.9053		78.3487		79.4619
92.6874		92.1308		93.2439
87.5908		87.0343		88.1474
89.6459		89.0893		90.2025
37.0997		36.5432		37.6563
77.4177		76.8611		77.9743
93.3943		92.8377		93.9509
83.9152		83.3586		84.4717
93.895		93.3384		94.4515
86.8346		86.2781		87.3912
84.7357		84.1791		85.2922
67.3458		66.7893		67.9024
93.9035		93.347		94.4601
86.5745		86.0179		87.131
92.4122		91.8557		92.9688
66.8371		66.2806		67.3937
88.5717		88.0152		89.1283
86.3807		85.8241		86.9373
73.6042		73.0476		74.1607
83.4578		82.9013		84.0144
91.9014		91.3449		92.458
87.1243		86.5677		87.6809
94.6195		94.0629		95.1761
92.66		92.1034		93.2165
92.7086		92.152		93.2652
92.4341		91.8775		92.9906
84.1607		83.6041		84.7172
78.4688		77.9122		79.0253
91.1747		90.6181		91.7313
94.4535		93.897		95.0101
75.3326		74.776		75.8891
87.3402		86.7836		87.8968
28.8527		28.2962		29.4093
93.1501		92.5935		93.7067
93.7616		93.205		94.3181
63.915		63.3584		64.4716
88.9281		88.3716		89.4847
59.4069		58.8503		59.9634
84.664		84.1075		85.2206
95.5224		94.9658		96.079
93.1785		92.6219		93.7351
85.1206		84.5641		85.6772
66.7316		66.1751		67.2882
93.6794		93.1228		94.2359
90.7118		90.1553		91.2684
95.061		94.5044		95.6175
34.8302		34.2737		35.3868
90.8719		90.3153		91.4285
93.8356		93.279		94.3921
83.898		83.3415		84.4546
77.3797		76.8232		77.9363
71.1045		70.5479		71.6611
70.5906		70.0341		71.1472
82.737		82.1804		83.2935
90.6828		90.1262		91.2393
74.3757		73.8192		74.9323
95.1582		94.6016		95.7148
84.283		83.7265		84.8396
94.6802		94.1236		95.2368
91.7991		91.2426		92.3557
81.0031		80.4465		81.5596
73.1964		72.6398		73.7529
92.0398		91.4833		92.5964
92.5272		91.9706		93.0838
82.9218		82.3653		83.4784
77.0295		76.473		77.5861
90.4085		89.8519		90.9651
89.9875		89.4309		90.5441
90.6203		90.0637		91.1769
52.4763		51.9198		53.0329
86.3251		85.7686		86.8817
92.5933		92.0367		93.1499
92.9394		92.3828		93.4959
88.9717		88.4152		89.5283
84.3201		83.7635		84.8767
61.1067		60.5502		61.6633
69.166		68.6094		69.7225
94.3828		93.8263		94.9394
89.0127		88.4561		89.5692
86.2497		85.6931		86.8063
68.8698		68.3133		69.4264
76.3694		75.8128		76.9259
94.4317		93.8752		94.9883
35.0586		34.502		35.6151
91.2958		90.7393		91.8524
87.1018		86.5453		87.6584
90.9453		90.3887		91.5019
87.6106		87.0541		88.1672
84.6396		84.083		85.1962
75.9708		75.4142		76.5274
94.8913		94.3347		95.4478
79.4694		78.9129		80.026
74.8028		74.2462		75.3594
63.4737		62.9171		64.0303
83.6618		83.1053		84.2184
63.1125		62.5559		63.6691
87.8598		87.3032		88.4164
93.3217		92.7652		93.8783
86.9322		86.3757		87.4888
93.3546		92.798		93.9112
70.4717		69.9151		71.0283
79.1137		78.5572		79.6703
89.7391		89.1825		90.2957
80.5195		79.9629		81.0761
72.6815		72.1249		73.2381
95.4101		94.8535		95.9666
90.4218		89.8653		90.9784
74.3726		73.816		74.9291
89.6692		89.1126		90.2258
90.4321		89.8756		90.9887
95.0664		94.5098		95.6229
91.4059		90.8494		91.9625
94.1993		93.6427		94.7558
94.8605		94.3039		95.4171
88.1357		87.5792		88.6923
94.6688		94.1123		95.2254
45.9663		45.4098		46.5229
88.045		87.4884		88.6016
84.9108		84.3543		85.4674
79.6669		79.1103		80.2235
94.4575		93.901		95.0141
93.4159		92.8593		93.9725
76.8738		76.3172		77.4304
94.0026		93.4461		94.5592
88.0778		87.5213		88.6344
89.6179		89.0614		90.1745
93.6769		93.1203		94.2335
95.2166		94.66		95.7731
95.5103		94.9537		96.0669
60.2429		59.6864		60.7995
55.0103		54.4537		55.5668
74.1719		73.6153		74.7285
82.3656		81.8091		82.9222
82.1907		81.6342		82.7473
93.7567		93.2001		94.3132
90.184		89.6274		90.7405
70.1823		69.6257		70.7389
93.3894		92.8329		93.946
82.1771		81.6205		82.7336
91.3821		90.8255		91.9387
86.3208		85.7643		86.8774
62.5846		62.028		63.1412
71.7766		71.22		72.3332
90.6829		90.1263		91.2394
93.8807		93.3242		94.4373
75.3058		74.7492		75.8623
92.0504		91.4938		92.6069
87.2718		86.7152		87.8283
71.5465		70.9899		72.1031
57.4052		56.8487		57.9618
94.0169		93.4603		94.5734
92.2911		91.7345		92.8476
94.1343		93.5778		94.6909
95.2952		94.7386		95.8518
86.4975		85.941		87.0541
92.2726		91.716		92.8291
92.9427		92.3861		93.4992
78.2126		77.656		78.7692
87.6702		87.1137		88.2268
92.4734		91.9168		93.0299
90.9731		90.4165		91.5296
92.4194		91.8628		92.976
93.091		92.5344		93.6476
94.6755		94.119		95.2321
81.547		80.9905		82.1036
72.3509		71.7943		72.9074
73.3214		72.7648		73.878
92.929		92.3725		93.4856
92.9961		92.4396		93.5527
93.1743		92.6178		93.7309
91.6352		91.0787		92.1918
71.1687		70.6121		71.7252
91.4344		90.8779		91.991
69.2263		68.6698		69.7829
91.5061		90.9496		92.0627
