"pred"		"min"		"max"
88.5439		87.9413		89.1465
83.6569		83.0543		84.2595
92.0796		91.477		92.6821
73.2531		72.6505		73.8556
65.4135		64.8109		66.0161
93.5413		92.9387		94.1439
80.8685		80.2659		81.4711
97.3438		96.7412		97.9464
91.8943		91.2917		92.4969
89.0906		88.488		89.6932
77.9091		77.3065		78.5117
90.4267		89.8241		91.0293
88.8298		88.2272		89.4324
93.3904		92.7878		93.993
90.4176		89.8151		91.0202
72.1179		71.5153		72.7205
78.1836		77.581		78.7862
96.7598		96.1572		97.3624
91.3364		90.7338		91.939
89.6698		89.0673		90.2724
78.7383		78.1357		79.3409
88.1336		87.531		88.7362
90.2584		89.6558		90.8609
93.193		92.5904		93.7956
78.7643		78.1617		79.3669
90.5667		89.9641		91.1693
84.2688		83.6662		84.8714
92.6362		92.0337		93.2388
0		-0.6026		0.6026
89.9223		89.3197		90.5249
84.4526		83.85		85.0552
73.2734		72.6709		73.876
0		-0.6026		0.6026
0.0302		-0.5724		0.6328
90.9457		90.3431		91.5483
81.3585		80.7559		81.961
92.0644		91.4619		92.667
91.4396		90.837		92.0422
90.6397		90.0371		91.2423
89.6004		88.9979		90.203
90.3954		89.7928		90.998
93.9041		93.3015		94.5067
96.5496		95.947		97.1522
92.0807		91.4782		92.6833
91.6175		91.0149		92.2201
86.0941		85.4915		86.6967
65.5535		64.9509		66.1561
88.3546		87.7521		88.9572
86.57		85.9674		87.1726
83.5226		82.92		84.1252
72.6486		72.046		73.2512
85.486		84.8834		86.0886
70.3541		69.7515		70.9567
97.6438		97.0412		98.2464
97.7616		97.159		98.3642
81.0876		80.485		81.6902
93.0305		92.4279		93.6331
74.4534		73.8508		75.056
96.8378		96.2352		97.4404
90.6666		90.064		91.2692
86.3075		85.7049		86.9101
87.9813		87.3788		88.5839
80.7031		80.1005		81.3056
92.8756		92.273		93.4782
63.8327		63.2302		64.4353
86.9395		86.3369		87.5421
88.4642		87.8616		89.0668
88.388		87.7855		88.9906
93.7999		93.1973		94.4025
87.7157		87.1131		88.3183
91.0017		90.3991		91.6043
84.2185		83.6159		84.8211
93.1821		92.5795		93.7847
80.2849		79.6823		80.8874
86.7805		86.1779		87.3831
80.9646		80.362		81.5672
89.7468		89.1442		90.3494
87.8547		87.2521		88.4573
82.7326		82.13		83.3352
93.6556		93.053		94.2582
85.8925		85.29		86.4951
62.0721		61.4695		62.6746
81.3317		80.7291		81.9343
72.2911		71.6885		72.8936
93.4814		92.8788		94.084
71.8999		71.2973		72.5025
92.1408		91.5382		92.7434
89.5836		88.981		90.1862
84.2845		83.6819		84.8871
91.5334		90.9308		92.136
81.603		81.0005		82.2056
75.8648		75.2622		76.4673
84.8437		84.2411		85.4463
91.597		90.9944		92.1996
90.7226		90.12		91.3251
77.6194		77.0168		78.222
86.4772		85.8746		87.0798
84.9247		84.3221		85.5273
88.6786		88.076		89.2811
92.595		91.9924		93.1976
84.1038		83.5013		84.7064
92.2228		91.6202		92.8253
89.6537		89.0511		90.2563
95.2459		94.6433		95.8484
96.8756		96.273		97.4781
88.7751		88.1725		89.3777
92.4634		91.8608		93.066
94.2487		93.6462		94.8513
86.8977		86.2951		87.5003
71.6928		71.0902		72.2954
90.3103		89.7077		90.9129
96.2224		95.6198		96.825
91.2903		90.6877		91.8929
95.9222		95.3196		96.5248
77.2066		76.604		77.8091
97.2124		96.6098		97.8149
94.7287		94.1261		95.3312
86.0115		85.4089		86.6141
74.543		73.9404		75.1456
82.7591		82.1565		83.3617
55.3223		54.7197		55.9249
88.8792		88.2766		89.4818
96.6261		96.0236		97.2287
92.6755		92.0729		93.2781
64.2035		63.6009		64.8061
86.4077		85.8052		87.0103
75.6813		75.0787		76.2839
80.7672		80.1646		81.3698
90.4296		89.827		91.0321
86.2164		85.6138		86.8189
72.5442		71.9416		73.1468
89.496		88.8934		90.0986
93.5712		92.9686		94.1738
66.6525		66.0499		67.2551
87.3838		86.7812		87.9864
96.3023		95.6997		96.9049
68.141		67.5385		68.7436
87.4354		86.8328		88.038
75.3541		74.7515		75.9567
90.4769		89.8743		91.0794
89.0254		88.4228		89.628
64.6783		64.0757		65.2809
72.775		72.1724		73.3775
97.841		97.2384		98.4436
89.9204		89.3178		90.523
92.033		91.4304		92.6355
86.206		85.6034		86.8086
91.6101		91.0075		92.2126
95.2723		94.6697		95.8749
79.7532		79.1506		80.3558
61.9557		61.3531		62.5583
94.4213		93.8187		95.0239
82.3834		81.7809		82.986
95.0253		94.4227		95.6279
93.4558		92.8532		94.0584
96.1922		95.5896		96.7948
92.7119		92.1093		93.3145
91.6507		91.0481		92.2533
92.1137		91.5111		92.7163
97.152		96.5494		97.7546
90.3092		89.7066		90.9118
93.9517		93.3491		94.5543
86.7203		86.1177		87.3228
-0.0059		-0.6085		0.5967
89.5598		88.9572		90.1624
96.7598		96.1572		97.3624
89.3379		88.7353		89.9405
95.8158		95.2132		96.4183
90.0476		89.445		90.6502
87.071		86.4684		87.6736
0.1038		-0.4988		0.7064
94.2282		93.6256		94.8308
93.5374		92.9348		94.1399
88.754		88.1514		89.3566
91.0943		90.4917		91.6968
79.6832		79.0806		80.2858
96.9262		96.3236		97.5288
90.0116		89.409		90.6142
89.4254		88.8228		90.028
80.7538		80.1513		81.3564
83.0267		82.4241		83.6293
88.3197		87.7171		88.9223
91.7073		91.1047		92.3098
90.241		89.6384		90.8436
91.7173		91.1147		92.3199
80.5363		79.9337		81.1389
89.8227		89.2201		90.4253
97.0346		96.432		97.6372
76.8488		76.2462		77.4514
86.8538		86.2512		87.4564
97.3676		96.765		97.9702
92.6339		92.0313		93.2365
0.0361		-0.5664		0.6387
92.1995		91.5969		92.8021
77.2763		76.6737		77.8789
92.6443		92.0417		93.2469
92.0142		91.4116		92.6168
79.5526		78.95		80.1552
90.2921		89.6895		90.8947
71.6908		71.0882		72.2934
88.4256		87.823		89.0281
65.8889		65.2863		66.4915
91.432		90.8294		92.0346
93.9763		93.3737		94.5789
96.6151		96.0126		97.2177
92.781		92.1785		93.3836
70.8912		70.2886		71.4938
70.5343		69.9317		71.1368
93.3319		92.7293		93.9345
88.1928		87.5902		88.7954
85.0608		84.4582		85.6634
96.779		96.1765		97.3816
91.8147		91.2121		92.4173
81.3964		80.7938		81.999
90.8329		90.2303		91.4354
76.6676		76.065		77.2702
96.0253		95.4227		96.6279
96.6064		96.0038		97.209
82.7343		82.1317		83.3369
76.4533		75.8507		77.0559
79.5492		78.9466		80.1518
86.8075		86.2049		87.41
93.2468		92.6442		93.8494
90.6767		90.0742		91.2793
69.7544		69.1518		70.357
85.4947		84.8921		86.0973
84.4124		83.8098		85.0149
97.5316		96.929		98.1342
88.2619		87.6593		88.8645
78.524		77.9214		79.1266
79.7163		79.1137		80.3189
92.6506		92.048		93.2532
81.1923		80.5898		81.7949
77.1442		76.5417		77.7468
93.5964		92.9939		94.199
93.9005		93.2979		94.5031
86.1327		85.5301		86.7353
78.3931		77.7905		78.9957
90.6384		90.0359		91.241
76.0736		75.471		76.6762
79.7863		79.1838		80.3889
94.0061		93.4035		94.6087
95.5561		94.9535		96.1587
93.5089		92.9064		94.1115
97.4295		96.8269		98.032
94.6509		94.0483		95.2534
90.6632		90.0606		91.2658
91.4585		90.8559		92.061
93.8194		93.2168		94.4219
76.4886		75.886		77.0911
93.4094		92.8068		94.012
97.4351		96.8325		98.0377
92.7478		92.1452		93.3504
91.5018		90.8992		92.1044
85.0398		84.4372		85.6423
87.5999		86.9973		88.2025
64.2718		63.6692		64.8744
94.8326		94.23		95.4352
90.1958		89.5932		90.7984
66.009		65.4064		66.6116
93.4059		92.8033		94.0085
90.7863		90.1837		91.3888
81.971		81.3684		82.5736
85.4159		84.8133		86.0184
93.1368		92.5342		93.7394
93.7862		93.1836		94.3888
87.3127		86.7101		87.9153
92.1389		91.5363		92.7415
90.2964		89.6939		90.899
91.9923		91.3897		92.5949
94.3224		93.7198		94.925
86.6934		86.0908		87.296
93.712		93.1095		94.3146
85.9496		85.347		86.5522
90.8145		90.2119		91.4171
88.366		87.7634		88.9686
93.7013		93.0987		94.3038
84.2772		83.6746		84.8798
95.5354		94.9328		96.138
97.709		97.1065		98.3116
92.1822		91.5796		92.7848
88.7803		88.1777		89.3829
88.1368		87.5342		88.7394
85.1866		84.584		85.7892
80.3883		79.7857		80.9909
80.8678		80.2652		81.4704
80.7861		80.1835		81.3887
80.1528		79.5502		80.7554
60.4192		59.8166		61.0218
93.902		93.2994		94.5045
90.1891		89.5865		90.7916
90.4539		89.8513		91.0565
77.9109		77.3083		78.5134
93.3505		92.7479		93.953
72.2683		71.6658		72.8709
88.4712		87.8687		89.0738
67.2318		66.6292		67.8344
93.8999		93.2973		94.5024
87.3889		86.7863		87.9914
93.5886		92.986		94.1911
97.2254		96.6228		97.828
96.2939		95.6913		96.8964
70.4099		69.8073		71.0124
95.198		94.5954		95.8006
86.7116		86.109		87.3141
86.2012		85.5986		86.8038
92.0054		91.4028		92.6079
95.4277		94.8251		96.0302
85.1615		84.5589		85.764
87.2538		86.6512		87.8564
90.5991		89.9965		91.2017
66.6188		66.0162		67.2214
94.4181		93.8155		95.0207
87.5586		86.956		88.1612
93.9287		93.3262		94.5313
95.8671		95.2645		96.4697
79.6459		79.0434		80.2485
90.2064		89.6038		90.809
93.5849		92.9824		94.1875
94.6023		93.9997		95.2049
80.0203		79.4177		80.6229
82.9204		82.3178		83.5229
92.4121		91.8095		93.0146
86.3586		85.756		86.9612
95.91		95.3074		96.5125
90.8808		90.2782		91.4833
84.5192		83.9166		85.1218
64.2783		63.6757		64.8809
96.368		95.7655		96.9706
79.0628		78.4602		79.6654
68.8059		68.2033		69.4085
87.309		86.7064		87.9115
90.4635		89.8609		91.066
83.9625		83.3599		84.5651
85.7912		85.1886		86.3938
93.3557		92.7531		93.9583
91.5434		90.9408		92.146
93.2427		92.6401		93.8453
96.3466		95.744		96.9492
92.5287		91.9261		93.1313
94.574		93.9715		95.1766
91.9974		91.3948		92.6
95.1125		94.5099		95.7151
83.7918		83.1893		84.3944
93.9445		93.3419		94.5471
79.7559		79.1533		80.3584
84.9247		84.3221		85.5273
93.1422		92.5396		93.7448
82.9543		82.3517		83.5568
75.3455		74.7429		75.9481
90.3836		89.781		90.9862
92.6759		92.0734		93.2785
75.4687		74.8662		76.0713
69.7538		69.1512		70.3564
90.9396		90.3371		91.5422
93.8412		93.2386		94.4438
96.1644		95.5619		96.767
88.8304		88.2279		89.433
82.3946		81.792		82.9972
83.6744		83.0718		84.277
92.4191		91.8165		93.0217
83.3545		82.7519		83.9571
93.0839		92.4813		93.6864
92.3651		91.7626		92.9677
92.3523		91.7497		92.9549
88.1384		87.5358		88.7409
94.9682		94.3656		95.5708
83.3531		82.7505		83.9557
82.9737		82.3711		83.5763
81.4585		80.8559		82.0611
80.97		80.3674		81.5725
92.145		91.5424		92.7476
89.722		89.1194		90.3245
61.7192		61.1167		62.3218
93.538		92.9354		94.1405
90.3467		89.7442		90.9493
96.2599		95.6574		96.8625
84.0927		83.4901		84.6953
92.37		91.7674		92.9726
84.6801		84.0775		85.2827
88.6013		87.9987		89.2038
93.7952		93.1926		94.3978
80.9363		80.3337		81.5388
91.0318		90.4292		91.6344
87.0561		86.4535		87.6587
78.8565		78.2539		79.4591
78.1389		77.5364		78.7415
81.2198		80.6172		81.8223
96.939		96.3364		97.5416
0.3148		-0.2877		0.9174
74.0986		73.496		74.7012
88.0634		87.4608		88.666
85.3016		84.699		85.9042
68.7806		68.178		69.3831
86.039		85.4365		86.6416
96.2618		95.6593		96.8644
88.0502		87.4476		88.6528
95.004		94.4014		95.6065
62.4913		61.8887		63.0939
64.0318		63.4292		64.6344
80.4508		79.8482		81.0534
82.3119		81.7093		82.9145
94.3493		93.7467		94.9518
92.4504		91.8478		93.053
77.4865		76.8839		78.0891
82.4116		81.809		83.0142
86.9975		86.3949		87.6001
94.8677		94.2651		95.4702
91.0706		90.468		91.6732
52.3422		51.7397		52.9448
78.3262		77.7236		78.9287
92.5295		91.9269		93.1321
88.748		88.1454		89.3506
71.9971		71.3946		72.5997
95.4913		94.8887		96.0939
82.7337		82.1311		83.3363
89.5932		88.9907		90.1958
86.5355		85.9329		87.1381
91.0175		90.4149		91.6201
91.2925		90.6899		91.8951
92.2574		91.6548		92.8599
62.7419		62.1394		63.3445
91.2995		90.6969		91.9021
86.1188		85.5162		86.7214
86.3133		85.7108		86.9159
93.374		92.7715		93.9766
95.7015		95.0989		96.3041
86.8288		86.2263		87.4314
95.8506		95.248		96.4532
92.9233		92.3207		93.5259
83.3825		82.7799		83.9851
87.2482		86.6457		87.8508
85.4658		84.8632		86.0684
82.4442		81.8416		83.0468
94.8202		94.2176		95.4228
96.3846		95.782		96.9872
90.4176		89.815		91.0202
94.1008		93.4983		94.7034
91.8888		91.2862		92.4913
90.9666		90.364		91.5692
88.3186		87.716		88.9212
96.8375		96.235		97.4401
84.2695		83.6669		84.8721
83.4551		82.8526		84.0577
86.097		85.4944		86.6996
87.1195		86.5169		87.722
89.2141		88.6116		89.8167
94.366		93.7634		94.9686
-6.6595		-7.2621		-6.0569
94.5303		93.9277		95.1328
92.6037		92.0011		93.2063
77.4691		76.8665		78.0717
90.4314		89.8288		91.0339
72.9876		72.3851		73.5902
94.0832		93.4806		94.6858
91.8078		91.2052		92.4104
69.143		68.5404		69.7456
91.0295		90.427		91.6321
92.0052		91.4026		92.6078
82.5338		81.9312		83.1364
0		-0.6026		0.6026
88.3801		87.7775		88.9826
86.4555		85.8529		87.058
88.2734		87.6708		88.876
89.1974		88.5948		89.8
85.3881		84.7855		85.9907
94.206		93.6034		94.8086
73.3203		72.7177		73.9229
65.7209		65.1183		66.3235
92.4159		91.8133		93.0184
93.9808		93.3782		94.5834
90.8291		90.2265		91.4316
90.7404		90.1379		91.343
88.3504		87.7478		88.953
76.2045		75.6019		76.8071
94.5399		93.9373		95.1425
79.7412		79.1386		80.3438
65.3438		64.7413		65.9464
77.4355		76.8329		78.0381
87.0894		86.4869		87.692
90.7635		90.1609		91.366
92.157		91.5544		92.7596
76.8297		76.2271		77.4323
69.541		68.9384		70.1436
86.3636		85.761		86.9662
94.3888		93.7862		94.9914
75.8565		75.2539		76.4591
90.7571		90.1545		91.3597
87.4342		86.8316		88.0368
84.133		83.5304		84.7356
90.6237		90.0211		91.2263
68.8632		68.2606		69.4658
71.6216		71.0191		72.2242
65.8363		65.2337		66.4389
93.2408		92.6382		93.8434
87.5065		86.9039		88.1091
92.231		91.6285		92.8336
94.2491		93.6465		94.8517
87.0028		86.4002		87.6054
84.6047		84.0022		85.2073
92.5225		91.9199		93.1251
21.2947		20.6921		21.8973
82.5177		81.9151		83.1203
92.5502		91.9477		93.1528
93.1555		92.5529		93.7581
97.5078		96.9052		98.1104
88.5025		87.8999		89.1051
92.2526		91.65		92.8552
0		-0.6026		0.6026
89.1135		88.5109		89.7161
95.084		94.4814		95.6866
90.5799		89.9774		91.1825
90.7462		90.1436		91.3488
82.2266		81.624		82.8292
85.1712		84.5686		85.7738
92.389		91.7864		92.9916
90.8935		90.2909		91.4961
85.4541		84.8515		86.0567
94.85		94.2474		95.4525
92.4985		91.8959		93.101
92.2511		91.6485		92.8537
97.9305		97.3279		98.5331
0.143		-0.4596		0.7456
95.509		94.9065		96.1116
89.5517		88.9491		90.1543
75.8556		75.253		76.4582
82.1635		81.5609		82.7661
80.4631		79.8605		81.0657
88.6427		88.0401		89.2453
84.0382		83.4356		84.6408
90.2805		89.6779		90.8831
96.1356		95.533		96.7382
72.2537		71.6511		72.8563
75.4521		74.8495		76.0547
94.8641		94.2615		95.4667
71.5228		70.9202		72.1254
92.8159		92.2133		93.4185
94.7086		94.106		95.3112
94.1681		93.5656		94.7707
64.1792		63.5766		64.7817
80.0054		79.4028		80.6079
77.3114		76.7088		77.914
90.0699		89.4673		90.6725
77.3645		76.7619		77.9671
75.6464		75.0438		76.249
84.5817		83.9791		85.1842
87.4305		86.8279		88.0331
87.3639		86.7613		87.9665
79.8032		79.2006		80.4058
92.6684		92.0658		93.271
73.6917		73.0891		74.2943
93.512		92.9094		94.1145
86.4566		85.854		87.0592
98.0044		97.4018		98.607
92.2032		91.6006		92.8058
98.8133		98.2107		99.4159
87.4513		86.8487		88.0539
81.1939		80.5913		81.7965
81.1991		80.5965		81.8017
82.5803		81.9777		83.1828
88.6475		88.0449		89.2501
89.8163		89.2137		90.4189
81.7372		81.1347		82.3398
0.0685		-0.5341		0.6711
90.404		89.8014		91.0066
96.8112		96.2086		97.4138
90.8861		90.2835		91.4887
68.6581		68.0555		69.2606
95.2332		94.6306		95.8358
69.4838		68.8812		70.0864
86.353		85.7504		86.9556
92.7209		92.1183		93.3235
94.9847		94.3821		95.5873
79.8652		79.2626		80.4677
93.8322		93.2296		94.4348
90.2681		89.6655		90.8707
92.9766		92.374		93.5792
91.4443		90.8417		92.0469
79.5401		78.9375		80.1426
96.1853		95.5828		96.7879
86.4259		85.8234		87.0285
92.1989		91.5963		92.8015
85.792		85.1894		86.3945
89.9779		89.3753		90.5804
91.5337		90.9311		92.1363
90.5207		89.9181		91.1233
85.5738		84.9712		86.1764
86.9706		86.368		87.5732
91.0486		90.446		91.6512
77.6452		77.0426		78.2478
75.8556		75.253		76.4582
80.0176		79.4151		80.6202
87.7078		87.1052		88.3104
-3.1802		-3.7828		-2.5776
11.7678		11.1653		12.3704
91.2011		90.5985		91.8037
92.7054		92.1029		93.308
0.238		-0.3646		0.8405
88.7001		88.0975		89.3027
66.6794		66.0768		67.2819
88.913		88.3104		89.5156
97.4797		96.8772		98.0823
89.9263		89.3237		90.5289
86.1035		85.5009		86.7061
93.3784		92.7758		93.9809
77.7129		77.1104		78.3155
85.0956		84.493		85.6981
94.541		93.9384		95.1436
96.8489		96.2463		97.4515
94.6676		94.065		95.2701
97.2915		96.6889		97.8941
92.4055		91.803		93.0081
80.8583		80.2557		81.4609
89.8881		89.2855		90.4907
84.554		83.9514		85.1566
0		-0.6026		0.6026
85.7972		85.1947		86.3998
81.5978		80.9952		82.2004
95.4125		94.8099		96.0151
0.0569		-0.5457		0.6595
95.655		95.0524		96.2576
60.414		59.8114		61.0166
76.7789		76.1763		77.3814
96.8289		96.2264		97.4315
88.9868		88.3842		89.5894
85.6443		85.0417		86.2469
91.6106		91.008		92.2132
96.952		96.3494		97.5546
91.1997		90.5971		91.8023
93.646		93.0434		94.2486
93.1954		92.5929		93.798
96.7576		96.155		97.3602
84.476		83.8734		85.0786
89.548		88.9455		90.1506
83.0701		82.4675		83.6727
81.6015		80.9989		82.2041
64.1376		63.535		64.7402
0.0894		-0.5132		0.692
94.3111		93.7085		94.9136
65.8385		65.2359		66.4411
85.2491		84.6465		85.8517
81.3413		80.7387		81.9439
90.1062		89.5036		90.7087
77.6372		77.0347		78.2398
93.6619		93.0593		94.2644
93.3088		92.7062		93.9114
90.7343		90.1317		91.3369
90.4347		89.8321		91.0372
88.6211		88.0185		89.2237
94.1451		93.5425		94.7477
94.5796		93.977		95.1822
89.3175		88.7149		89.9201
88.3518		87.7492		88.9544
0.0338		-0.5688		0.6364
74.362		73.7594		74.9645
89.4633		88.8607		90.0658
87.971		87.3684		88.5735
82.692		82.0894		83.2946
83.4208		82.8182		84.0234
62.5467		61.9441		63.1493
93.4525		92.8499		94.0551
89.0932		88.4906		89.6958
92.7346		92.132		93.3372
91.7857		91.1832		92.3883
93.8572		93.2546		94.4597
90.5783		89.9757		91.1809
88.8573		88.2547		89.4599
90.9107		90.3081		91.5132
96.8031		96.2006		97.4057
85.8298		85.2272		86.4324
81.4934		80.8908		82.096
96.132		95.5294		96.7346
97.0172		96.4147		97.6198
97.2935		96.6909		97.8961
94.1533		93.5507		94.7559
94.8217		94.2192		95.4243
94.5889		93.9863		95.1914
72.8505		72.2479		73.4531
90.1412		89.5386		90.7438
90.7829		90.1803		91.3855
98.1722		97.5696		98.7747
81.7095		81.1069		82.3121
80.1377		79.5351		80.7402
84.7694		84.1668		85.372
83.209		82.6064		83.8115
90.5688		89.9662		91.1714
83.1663		82.5637		83.7689
90.9044		90.3018		91.507
95.9192		95.3166		96.5218
83.2274		82.6249		83.83
62.7664		62.1638		63.369
89.8684		89.2658		90.4709
91.0388		90.4362		91.6414
78.0545		77.452		78.6571
94.4932		93.8906		95.0958
98.0733		97.4707		98.6759
90.7248		90.1222		91.3273
80.2715		79.6689		80.8741
94.1058		93.5032		94.7084
74.1403		73.5377		74.7429
90.0052		89.4026		90.6077
70.2242		69.6216		70.8268
80.8664		80.2638		81.469
73.8655		73.2629		74.468
93.9278		93.3252		94.5304
86.399		85.7964		87.0016
95.3256		94.723		95.9282
90.2326		89.63		90.8352
74.4267		73.8241		75.0292
71.3616		70.759		71.9642
80.4693		79.8667		81.0719
82.7755		82.1729		83.3781
80.1285		79.5259		80.7311
91.3909		90.7883		91.9935
92.0797		91.4771		92.6823
93.4858		92.8832		94.0884
0		-0.6026		0.6026
88.3851		87.7825		88.9877
-4.3706		-4.9732		-3.768
90.572		89.9694		91.1746
92.9918		92.3892		93.5944
86.658		86.0554		87.2606
95.7168		95.1142		96.3194
87.6016		86.999		88.2042
89.5144		88.9118		90.117
90.7872		90.1846		91.3898
0		-0.6026		0.6026
83.0411		82.4386		83.6437
95.0477		94.4451		95.6503
83.0509		82.4483		83.6535
78.7477		78.1451		79.3503
0		-0.6026		0.6026
87.409		86.8064		88.0115
96.9951		96.3925		97.5977
86.1088		85.5062		86.7114
91.8941		91.2915		92.4966
92.0018		91.3992		92.6044
83.8146		83.212		84.4172
82.6795		82.0769		83.2821
93.4589		92.8564		94.0615
88.0741		87.4715		88.6767
95.294		94.6914		95.8966
89.8641		89.2615		90.4667
96.9156		96.313		97.5182
94.3492		93.7466		94.9518
82.2771		81.6745		82.8797
87.0026		86.4001		87.6052
96.0749		95.4723		96.6775
1.5132		0.9106		2.1158
89.8497		89.2471		90.4523
88.0397		87.4371		88.6423
94.9789		94.3763		95.5815
90.7754		90.1728		91.378
95.4636		94.861		96.0662
81.4881		80.8855		82.0907
78.9886		78.386		79.5912
90.645		90.0424		91.2476
90.2875		89.6849		90.8901
90.2134		89.6108		90.816
94.5927		93.9901		95.1952
71.556		70.9534		72.1586
73.0356		72.4331		73.6382
94.108		93.5054		94.7106
83.3261		82.7235		83.9287
71.186		70.5834		71.7886
88.2695		87.6669		88.8721
95.5283		94.9257		96.1309
93.3075		92.7049		93.9101
92.4279		91.8253		93.0305
95.1145		94.5119		95.7171
79.5537		78.9511		80.1563
92.5408		91.9382		93.1434
89.3416		88.739		89.9442
90.9586		90.356		91.5612
-6.9922		-7.5948		-6.3896
82.3068		81.7043		82.9094
91.676		91.0734		92.2785
82.8078		82.2052		83.4103
93.9496		93.347		94.5522
87.786		87.1834		88.3886
88.7916		88.189		89.3942
60.3616		59.759		60.9642
92.5632		91.9606		93.1658
87.2519		86.6493		87.8545
92.5652		91.9626		93.1678
68.2631		67.6605		68.8657
89.0963		88.4938		89.6989
85.7077		85.1051		86.3103
76.4419		75.8393		77.0444
80.9615		80.3589		81.5641
89.9515		89.3489		90.5541
87.27		86.6675		87.8726
97.0227		96.4201		97.6253
92.7771		92.1745		93.3797
91.1273		90.5247		91.7299
93.6842		93.0816		94.2868
85.2834		84.6808		85.886
81.7425		81.1399		82.3451
91.8691		91.2665		92.4717
96.4433		95.8407		97.0459
81.4643		80.8617		82.0669
90.3929		89.7903		90.9955
75.3347		74.7321		75.9373
91.2599		90.6573		91.8625
92.8806		92.278		93.4832
59.8665		59.2639		60.4691
87.4148		86.8122		88.0174
0.1084		-0.4942		0.7109
82.4371		81.8345		83.0397
96.0601		95.4575		96.6626
94.4964		93.8939		95.099
86.1378		85.5352		86.7404
65.9586		65.356		66.5612
97.8971		97.2945		98.4996
93.3071		92.7045		93.9097
96.8826		96.28		97.4852
-0.0206		-0.6232		0.582
89.3944		88.7918		89.997
96.7303		96.1277		97.3328
86.5057		85.9031		87.1083
86.286		85.6834		86.8886
88.2086		87.606		88.8112
66.249		65.6464		66.8515
85.3221		84.7195		85.9247
91.6116		91.009		92.2142
66.7737		66.1711		67.3763
95.2589		94.6563		95.8615
88.2211		87.6185		88.8237
97.0974		96.4949		97.7
92.1356		91.533		92.7382
82.8322		82.2296		83.4348
82.159		81.5564		82.7616
94.2286		93.626		94.8312
90.5858		89.9832		91.1884
88.4845		87.882		89.0871
79.8749		79.2723		80.4775
90.1778		89.5752		90.7804
89.3367		88.7341		89.9393
87.3586		86.7561		87.9612
0.0935		-0.5091		0.6961
85.2257		84.6231		85.8283
92.4384		91.8358		93.041
92.7526		92.1501		93.3552
90.9009		90.2983		91.5035
86.4935		85.8909		87.0961
0		-0.6026		0.6026
65.5642		64.9616		66.1668
94.9635		94.3609		95.5661
85.5741		84.9716		86.1767
89.9376		89.3351		90.5402
0		-0.6026		0.6026
77.0807		76.4781		77.6833
97.2302		96.6276		97.8328
0.1838		-0.4188		0.7864
91.8014		91.1988		92.404
87.4517		86.8492		88.0543
91.2456		90.643		91.8481
87.0962		86.4936		87.6988
85.7824		85.1798		86.385
75.7682		75.1656		76.3708
96.1646		95.562		96.7672
75.125		74.5224		75.7276
84.1865		83.5839		84.7891
62.2302		61.6276		62.8328
88.9269		88.3244		89.5295
-2.1685		-2.7711		-1.5659
84.3761		83.7735		84.9787
93.3679		92.7653		93.9705
85.1887		84.5861		85.7913
92.6776		92.075		93.2802
76.1172		75.5147		76.7198
80.3912		79.7887		80.9938
91.2113		90.6087		91.8139
83.6113		83.0088		84.2139
71.6166		71.014		72.2192
96.0145		95.4119		96.6171
89.1035		88.5009		89.7061
80.1923		79.5897		80.7949
93.172		92.5694		93.7746
92.7984		92.1958		93.401
92.9586		92.356		93.5612
92.0099		91.4073		92.6125
94.9442		94.3416		95.5468
95.8475		95.245		96.4501
88.6637		88.0611		89.2662
95.1913		94.5887		95.7939
77.2132		76.6106		77.8158
87.454		86.8514		88.0566
78.383		77.7804		78.9856
81.9752		81.3726		82.5778
96.7582		96.1556		97.3608
94.4395		93.8369		95.0421
79.0125		78.4099		79.6151
95.4229		94.8203		96.0255
90.1578		89.5552		90.7604
89.2538		88.6512		89.8564
89.2171		88.6145		89.8197
97.3338		96.7312		97.9364
93.9263		93.3237		94.5288
77.8696		77.267		78.4722
64.9686		64.366		65.5712
69.6916		69.089		70.2942
87.7877		87.1851		88.3903
82.2658		81.6632		82.8683
93.591		92.9884		94.1936
91.5583		90.9557		92.1608
77.9048		77.3023		78.5074
94.7658		94.1632		95.3684
78.4834		77.8809		79.086
89.0075		88.4049		89.6101
85.7216		85.119		86.3241
77.8233		77.2207		78.4258
69.7927		69.1902		70.3953
90.0848		89.4822		90.6874
95.2312		94.6286		95.8338
79.0258		78.4233		79.6284
95.8327		95.2301		96.4353
86.9371		86.3346		87.5397
70.1355		69.5329		70.738
88.6448		88.0422		89.2474
93.1728		92.5702		93.7754
90.092		89.4894		90.6946
90.626		90.0234		91.2286
94.223		93.6204		94.8256
85.0329		84.4303		85.6355
93.4972		92.8946		94.0998
96.0375		95.4349		96.6401
73.7708		73.1682		74.3734
83.9815		83.3789		84.5841
90.4566		89.854		91.0592
95.4372		94.8346		96.0398
95.182		94.5794		95.7846
89.8512		89.2487		90.4538
95.517		94.9144		96.1196
80.4991		79.8965		81.1016
69.4662		68.8636		70.0687
68.6434		68.0409		69.246
91.7585		91.1559		92.3611
93.6154		93.0128		94.2179
93.5637		92.9612		94.1663
91.2938		90.6912		91.8963
73.5745		72.9719		74.1771
91.7424		91.1399		92.345
62.3832		61.7806		62.9858
88.1766		87.574		88.7792
89.1259		88.5233		89.7285
89.4854		88.8828		90.0879
86.9182		86.3157		87.5208
76.9367		76.3341		77.5393
83.954		83.3514		84.5566
98.0757		97.4731		98.6783
